state,district,hindi_state,hindi_district,kannada_state,kannada_district,telugu_state,telugu_district,malayalam_state,malayalam_district,tamil_state,tamil_district,marathi_state,marathi_district,gujarati_state,gujarati_district,punjabi_state,punjabi_district,bengali_state,bengali_district,assamese_state,assamese_district,odia_state,odia_district
Madhya Pradesh,Vidisha,मध्य प्रदेश,विदिशा,ಮಧ್ಯ ಪ್ರದೇಶ,ವಿದಿಶಾ,మధ్య ప్రదేశ,విదిశా,മധ്യ പ്രദേശ,വിദിശാ,மத்ய ப்ரதேஶ,விதிஶா,मध्य प्रदेश,विदिशा,મધ્ય પ્રદેશ,વિદિશા,ਮਧ੍ਯ ਪ੍ਰਦੇਸ਼,ਵਿਦਿਸ਼ਾ,মধ্য প্রদেশ,বিদিশা,মধ্য প্ৰদেশ,ৱিদিশা,ମଧ୍ଯ ପ୍ରଦେଶ,ଵିଦିଶା
Maharashtra,Ahmednagar,महाराष्ट्र,अहमदनगर,ಮಹಾರಾಷ್ಟ್ರ,ಅಹಮದನಗರ,మహారాష్ట్ర,అహమదనగర,മഹാരാഷ്ട്ര,അഹമദനഗര,மஹாராஷ்ட்ர,அஹமதநகர,महाराष्ट्र,अहमदनगर,મહારાષ્ટ્ર,અહમદનગર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਅਹਮਦਨਗਰ,মহারাষ্ট্র,অহমদনগর,মহাৰাষ্ট্ৰ,অহমদনগৰ,ମହାରାଷ୍ଟ୍ର,ଅହମଦନଗର
Maharashtra,Akola,महाराष्ट्र,अकोला,ಮಹಾರಾಷ್ಟ್ರ,ಅಕೋಲಾ,మహారాష్ట్ర,అకోలా,മഹാരാഷ്ട്ര,അകോലാ,மஹாராஷ்ட்ர,அகோலா,महाराष्ट्र,अकोला,મહારાષ્ટ્ર,અકોલા,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਅਕੋਲਾ,মহারাষ্ট্র,অকোলা,মহাৰাষ্ট্ৰ,অকোলা,ମହାରାଷ୍ଟ୍ର,ଅକୋଲା
Maharashtra,Amravati,महाराष्ट्र,अमरावती,ಮಹಾರಾಷ್ಟ್ರ,ಅಮರಾವತೀ,మహారాష్ట్ర,అమరావతీ,മഹാരാഷ്ട്ര,അമരാവതീ,மஹாராஷ்ட்ர,அமராவதீ,महाराष्ट्र,अमरावती,મહારાષ્ટ્ર,અમરાવતી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਅਮਰਾਵਤੀ,মহারাষ্ট্র,অমরাবতী,মহাৰাষ্ট্ৰ,অমৰাৱতী,ମହାରାଷ୍ଟ୍ର,ଅମରାଵତୀ
Maharashtra,Aurangabad,महाराष्ट्र,औरंगाबाद,ಮಹಾರಾಷ್ಟ್ರ,ಔರಂಗಾಬಾದ,మహారాష్ట్ర,ఔరంగాబాద,മഹാരാഷ്ട്ര,ഔരംഗാബാദ,மஹாராஷ்ட்ர,ஔரங்காபாத,महाराष्ट्र,औरंगाबाद,મહારાષ્ટ્ર,ઔરંગાબાદ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਔਰਂਗਾਬਾਦ,মহারাষ্ট্র,ঔরংগাবাদ,মহাৰাষ্ট্ৰ,ঔৰংগাবাদ,ମହାରାଷ୍ଟ୍ର,ଔରଂଗାବାଦ
Maharashtra,Beed,महाराष्ट्र,बीड,ಮಹಾರಾಷ್ಟ್ರ,ಬೀಡ,మహారాష్ట్ర,బీడ,മഹാരാഷ്ട്ര,ബീഡ,மஹாராஷ்ட்ர,பீட,महाराष्ट्र,बीड,મહારાષ્ટ્ર,બીડ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਬੀਡ,মহারাষ্ট্র,বীড,মহাৰাষ্ট্ৰ,বীড,ମହାରାଷ୍ଟ୍ର,ବୀଡ
Maharashtra,Bhandara,महाराष्ट्र,भंडारा,ಮಹಾರಾಷ್ಟ್ರ,ಭಂಡಾರಾ,మహారాష్ట్ర,భండారా,മഹാരാഷ്ട്ര,ഭംഡാരാ,மஹாராஷ்ட்ர,பண்டாரா,महाराष्ट्र,भंडारा,મહારાષ્ટ્ર,ભંડારા,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਭਂਡਾਰਾ,মহারাষ্ট্র,ভংডারা,মহাৰাষ্ট্ৰ,ভংডাৰা,ମହାରାଷ୍ଟ୍ର,ଭଂଡାରା
Maharashtra,Buldhana,महाराष्ट्र,बुलढाणा,ಮಹಾರಾಷ್ಟ್ರ,ಬುಲಢಾಣಾ,మహారాష్ట్ర,బులఢాణా,മഹാരാഷ്ട്ര,ബുലഢാണാ,மஹாராஷ்ட்ர,புலடாணா,महाराष्ट्र,बुलढाणा,મહારાષ્ટ્ર,બુલઢાણા,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਬੁਲਢਾਣਾ,মহারাষ্ট্র,বুলঢাণা,মহাৰাষ্ট্ৰ,বুলঢাণা,ମହାରାଷ୍ଟ୍ର,ବୁଲଢାଣା
Maharashtra,Chandrapur,महाराष्ट्र,चंद्रपुर,ಮಹಾರಾಷ್ಟ್ರ,ಚಂದ್ರಪುರ,మహారాష్ట్ర,చంద్రపుర,മഹാരാഷ്ട്ര,ചംദ്രപുര,மஹாராஷ்ட்ர,சந்த்ரபுர,महाराष्ट्र,चंद्रपुर,મહારાષ્ટ્ર,ચંદ્રપુર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਚਂਦ੍ਰਪੁਰ,মহারাষ্ট্র,চংদ্রপুর,মহাৰাষ্ট্ৰ,চংদ্ৰপুৰ,ମହାରାଷ୍ଟ୍ର,ଚଂଦ୍ରପୁର
Maharashtra,Dhule,महाराष्ट्र,धुले,ಮಹಾರಾಷ್ಟ್ರ,ಧುಲೇ,మహారాష్ట్ర,ధులే,മഹാരാഷ്ട്ര,ധുലേ,மஹாராஷ்ட்ர,துலே,महाराष्ट्र,धुले,મહારાષ્ટ્ર,ધુલે,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਧੁਲੇ,মহারাষ্ট্র,ধুলে,মহাৰাষ্ট্ৰ,ধুলে,ମହାରାଷ୍ଟ୍ର,ଧୁଲେ
Maharashtra,Gadchiroli,महाराष्ट्र,गडचिरोली,ಮಹಾರಾಷ್ಟ್ರ,ಗಡಚಿರೋಲೀ,మహారాష్ట్ర,గడచిరోలీ,മഹാരാഷ്ട്ര,ഗഡചിരോലീ,மஹாராஷ்ட்ர,கடசிரோலீ,महाराष्ट्र,गडचिरोली,મહારાષ્ટ્ર,ગડચિરોલી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਗਡਚਿਰੋਲੀ,মহারাষ্ট্র,গডচিরোলী,মহাৰাষ্ট্ৰ,গডচিৰোলী,ମହାରାଷ୍ଟ୍ର,ଗଡଚିରୋଲୀ
Maharashtra,Gondia,महाराष्ट्र,गोंदिया,ಮಹಾರಾಷ್ಟ್ರ,ಗೋಂದಿಯಾ,మహారాష్ట్ర,గోందియా,മഹാരാഷ്ട്ര,ഗോംദിയാ,மஹாராஷ்ட்ர,கோந்தியா,महाराष्ट्र,गोंदिया,મહારાષ્ટ્ર,ગોંદિયા,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਗੋਂਦਿਯਾ,মহারাষ্ট্র,গোংদিযা,মহাৰাষ্ট্ৰ,গোংদিযা,ମହାରାଷ୍ଟ୍ର,ଗୋଂଦିଯା
Maharashtra,Hingoli,महाराष्ट्र,हिंगोली,ಮಹಾರಾಷ್ಟ್ರ,ಹಿಂಗೋಲೀ,మహారాష్ట్ర,హింగోలీ,മഹാരാഷ്ട്ര,ഹിംഗോലീ,மஹாராஷ்ட்ர,ஹிங்கோலீ,महाराष्ट्र,हिंगोली,મહારાષ્ટ્ર,હિંગોલી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਹਿਂਗੋਲੀ,মহারাষ্ট্র,হিংগোলী,মহাৰাষ্ট্ৰ,হিংগোলী,ମହାରାଷ୍ଟ୍ର,ହିଂଗୋଲୀ
Maharashtra,Jalgaon,महाराष्ट्र,जलगांव,ಮಹಾರಾಷ್ಟ್ರ,ಜಲಗಾಂವ,మహారాష్ట్ర,జలగాంవ,മഹാരാഷ്ട്ര,ജലഗാംവ,மஹாராஷ்ட்ர,ஜலகாந்வ,महाराष्ट्र,जलगांव,મહારાષ્ટ્ર,જલગાંવ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਜਲਗਾਂਵ,মহারাষ্ট্র,জলগাংব,মহাৰাষ্ট্ৰ,জলগাংৱ,ମହାରାଷ୍ଟ୍ର,ଜଲଗାଂଵ
Maharashtra,Jalna,महाराष्ट्र,जालना,ಮಹಾರಾಷ್ಟ್ರ,ಜಾಲನಾ,మహారాష్ట్ర,జాలనా,മഹാരാഷ്ട്ര,ജാലനാ,மஹாராஷ்ட்ர,ஜாலநா,महाराष्ट्र,जालना,મહારાષ્ટ્ર,જાલના,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਜਾਲਨਾ,মহারাষ্ট্র,জালনা,মহাৰাষ্ট্ৰ,জালনা,ମହାରାଷ୍ଟ୍ର,ଜାଲନା
Maharashtra,Kolhapur,महाराष्ट्र,कोल्हापुर,ಮಹಾರಾಷ್ಟ್ರ,ಕೋಲ್ಹಾಪುರ,మహారాష్ట్ర,కోల్హాపుర,മഹാരാഷ്ട്ര,കോല്ഹാപുര,மஹாராஷ்ட்ர,கோல்ஹாபுர,महाराष्ट्र,कोल्हापुर,મહારાષ્ટ્ર,કોલ્હાપુર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਕੋਲ੍ਹਾਪੁਰ,মহারাষ্ট্র,কোল্হাপুর,মহাৰাষ্ট্ৰ,কোল্হাপুৰ,ମହାରାଷ୍ଟ୍ର,କୋଲ୍ହାପୁର
Maharashtra,Latur,महाराष्ट्र,लातूर,ಮಹಾರಾಷ್ಟ್ರ,ಲಾತೂರ,మహారాష్ట్ర,లాతూర,മഹാരാഷ്ട്ര,ലാതൂര,மஹாராஷ்ட்ர,லாதூர,महाराष्ट्र,लातूर,મહારાષ્ટ્ર,લાતૂર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਲਾਤੂਰ,মহারাষ্ট্র,লাতূর,মহাৰাষ্ট্ৰ,লাতূৰ,ମହାରାଷ୍ଟ୍ର,ଲାତୂର
Maharashtra,Mumbai,महाराष्ट्र,मुंबई,ಮಹಾರಾಷ್ಟ್ರ,ಮುಂಬಈ,మహారాష్ట్ర,ముంబఈ,മഹാരാഷ്ട്ര,മുംബഈ,மஹாராஷ்ட்ர,மும்பஈ,महाराष्ट्र,मुंबई,મહારાષ્ટ્ર,મુંબઈ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਮੁਂਬਈ,মহারাষ্ট্র,মুংবঈ,মহাৰাষ্ট্ৰ,মুংবঈ,ମହାରାଷ୍ଟ୍ର,ମୁଂବଈ
Maharashtra,Mumbai Suburban,महाराष्ट्र,मुंबई उपनगर,ಮಹಾರಾಷ್ಟ್ರ,ಮುಂಬಈ ಉಪನಗರ,మహారాష్ట్ర,ముంబఈ ఉపనగర,മഹാരാഷ്ട്ര,മുംബഈ ഉപനഗര,மஹாராஷ்ட்ர,மும்பஈ உபநகர,महाराष्ट्र,मुंबई उपनगर,મહારાષ્ટ્ર,મુંબઈ ઉપનગર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਮੁਂਬਈ ਉਪਨਗਰ,মহারাষ্ট্র,মুংবঈ উপনগর,মহাৰাষ্ট্ৰ,মুংবঈ উপনগৰ,ମହାରାଷ୍ଟ୍ର,ମୁଂବଈ ଉପନଗର
Maharashtra,Nagpur,महाराष्ट्र,नागपुर,ಮಹಾರಾಷ್ಟ್ರ,ನಾಗಪುರ,మహారాష్ట్ర,నాగపుర,മഹാരാഷ്ട്ര,നാഗപുര,மஹாராஷ்ட்ர,நாகபுர,महाराष्ट्र,नागपुर,મહારાષ્ટ્ર,નાગપુર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਨਾਗਪੁਰ,মহারাষ্ট্র,নাগপুর,মহাৰাষ্ট্ৰ,নাগপুৰ,ମହାରାଷ୍ଟ୍ର,ନାଗପୁର
Maharashtra,Nanded,महाराष्ट्र,नांदेड़,ಮಹಾರಾಷ್ಟ್ರ,ನಾಂದೇಡ,మహారాష్ట్ర,నాందేడ,മഹാരാഷ്ട്ര,നാംദേഡ,மஹாராஷ்ட்ர,நாந்தேட,महाराष्ट्र,नांदेड़,મહારાષ્ટ્ર,નાંદેડ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਨਾਂਦੇਡ,মহারাষ্ট্র,নাংদেড,মহাৰাষ্ট্ৰ,নাংদেড,ମହାରାଷ୍ଟ୍ର,ନାଂଦେଡ
Maharashtra,Nandurbar,महाराष्ट्र,नंदुरबार,ಮಹಾರಾಷ್ಟ್ರ,ನಂದುರಬಾರ,మహారాష్ట్ర,నందురబార,മഹാരാഷ്ട്ര,നംദുരബാര,மஹாராஷ்ட்ர,நந்துரபார,महाराष्ट्र,नंदुरबार,મહારાષ્ટ્ર,નંદુરબાર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਨਂਦੁਰਬਾਰ,মহারাষ্ট্র,নংদুরবার,মহাৰাষ্ট্ৰ,নংদুৰবাৰ,ମହାରାଷ୍ଟ୍ର,ନଂଦୁରବାର
Maharashtra,Nashik,महाराष्ट्र,नासिक,ಮಹಾರಾಷ್ಟ್ರ,ನಾಸಿಕ,మహారాష్ట్ర,నాసిక,മഹാരാഷ്ട്ര,നാസിക,மஹாராஷ்ட்ர,நாஸிக,महाराष्ट्र,नासिक,મહારાષ્ટ્ર,નાસિક,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਨਾਸਿਕ,মহারাষ্ট্র,নাসিক,মহাৰাষ্ট্ৰ,নাসিক,ମହାରାଷ୍ଟ୍ର,ନାସିକ
Maharashtra,Osmanabad,महाराष्ट्र,उस्मानाबाद,ಮಹಾರಾಷ್ಟ್ರ,ಉಸ್ಮಾನಾಬಾದ,మహారాష్ట్ర,ఉస్మానాబాద,മഹാരാഷ്ട്ര,ഉസ്മാനാബാദ,மஹாராஷ்ட்ர,உஸ்மாநாபாத,महाराष्ट्र,उस्मानाबाद,મહારાષ્ટ્ર,ઉસ્માનાબાદ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਉਸ੍ਮਾਨਾਬਾਦ,মহারাষ্ট্র,উস্মানাবাদ,মহাৰাষ্ট্ৰ,উস্মানাবাদ,ମହାରାଷ୍ଟ୍ର,ଉସ୍ମାନାବାଦ
Maharashtra,Palghar,महाराष्ट्र,पालघर,ಮಹಾರಾಷ್ಟ್ರ,ಪಾಲಘರ,మహారాష్ట్ర,పాలఘర,മഹാരാഷ്ട്ര,പാലഘര,மஹாராஷ்ட்ர,பாலகர,महाराष्ट्र,पालघर,મહારાષ્ટ્ર,પાલઘર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਪਾਲਘਰ,মহারাষ্ট্র,পালঘর,মহাৰাষ্ট্ৰ,পালঘৰ,ମହାରାଷ୍ଟ୍ର,ପାଲଘର
Maharashtra,Parbhani,महाराष्ट्र,परभणी,ಮಹಾರಾಷ್ಟ್ರ,ಪರಭಣೀ,మహారాష్ట్ర,పరభణీ,മഹാരാഷ്ട്ര,പരഭണീ,மஹாராஷ்ட்ர,பரபணீ,महाराष्ट्र,परभणी,મહારાષ્ટ્ર,પરભણી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਪਰਭਣੀ,মহারাষ্ট্র,পরভণী,মহাৰাষ্ট্ৰ,পৰভণী,ମହାରାଷ୍ଟ୍ର,ପରଭଣୀ
Maharashtra,Pune,महाराष्ट्र,पुणे,ಮಹಾರಾಷ್ಟ್ರ,ಪುಣೇ,మహారాష్ట్ర,పుణే,മഹാരാഷ്ട്ര,പുണേ,மஹாராஷ்ட்ர,புணே,महाराष्ट्र,पुणे,મહારાષ્ટ્ર,પુણે,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਪੁਣੇ,মহারাষ্ট্র,পুণে,মহাৰাষ্ট্ৰ,পুণে,ମହାରାଷ୍ଟ୍ର,ପୁଣେ
Maharashtra,Raigad,महाराष्ट्र,रायगड,ಮಹಾರಾಷ್ಟ್ರ,ರಾಯಗಡ,మహారాష్ట్ర,రాయగడ,മഹാരാഷ്ട്ര,രായഗഡ,மஹாராஷ்ட்ர,ராயகட,महाराष्ट्र,रायगड,મહારાષ્ટ્ર,રાયગડ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਰਾਯਗਡ,মহারাষ্ট্র,রাযগড,মহাৰাষ্ট্ৰ,ৰাযগড,ମହାରାଷ୍ଟ୍ର,ରାଯଗଡ
Maharashtra,Ratnagiri,महाराष्ट्र,रत्नागिरी,ಮಹಾರಾಷ್ಟ್ರ,ರತ್ನಾಗಿರೀ,మహారాష్ట్ర,రత్నాగిరీ,മഹാരാഷ്ട്ര,രത്നാഗിരീ,மஹாராஷ்ட்ர,ரத்நாகிரீ,महाराष्ट्र,रत्नागिरी,મહારાષ્ટ્ર,રત્નાગિરી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਰਤ੍ਨਾਗਿਰੀ,মহারাষ্ট্র,রত্নাগিরী,মহাৰাষ্ট্ৰ,ৰত্নাগিৰী,ମହାରାଷ୍ଟ୍ର,ରତ୍ନାଗିରୀ
Maharashtra,Sangli,महाराष्ट्र,सांगली,ಮಹಾರಾಷ್ಟ್ರ,ಸಾಂಗಲೀ,మహారాష్ట్ర,సాంగలీ,മഹാരാഷ്ട്ര,സാംഗലീ,மஹாராஷ்ட்ர,ஸாங்கலீ,महाराष्ट्र,सांगली,મહારાષ્ટ્ર,સાંગલી,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਸਾਂਗਲੀ,মহারাষ্ট্র,সাংগলী,মহাৰাষ্ট্ৰ,সাংগলী,ମହାରାଷ୍ଟ୍ର,ସାଂଗଲୀ
Maharashtra,Satara,महाराष्ट्र,सातारा,ಮಹಾರಾಷ್ಟ್ರ,ಸಾತಾರಾ,మహారాష్ట్ర,సాతారా,മഹാരാഷ്ട്ര,സാതാരാ,மஹாராஷ்ட்ர,ஸாதாரா,महाराष्ट्र,सातारा,મહારાષ્ટ્ર,સાતારા,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਸਾਤਾਰਾ,মহারাষ্ট্র,সাতারা,মহাৰাষ্ট্ৰ,সাতাৰা,ମହାରାଷ୍ଟ୍ର,ସାତାରା
Maharashtra,Sindhudurg,महाराष्ट्र,सिंधुदुर्ग,ಮಹಾರಾಷ್ಟ್ರ,ಸಿಂಧುದುರ್ಗ,మహారాష్ట్ర,సింధుదుర్గ,മഹാരാഷ്ട്ര,സിംധുദുര്ഗ,மஹாராஷ்ட்ர,ஸிந்துதுர்க,महाराष्ट्र,सिंधुदुर्ग,મહારાષ્ટ્ર,સિંધુદુર્ગ,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਸਿਂਧੁਦੁਰ੍ਗ,মহারাষ্ট্র,সিংধুদুর্গ,মহাৰাষ্ট্ৰ,সিংধুদুৰ্গ,ମହାରାଷ୍ଟ୍ର,ସିଂଧୁଦୁର୍ଗ
Maharashtra,Solapur,महाराष्ट्र,सोलापुर,ಮಹಾರಾಷ್ಟ್ರ,ಸೋಲಾಪುರ,మహారాష్ట్ర,సోలాపుర,മഹാരാഷ്ട്ര,സോലാപുര,மஹாராஷ்ட்ர,ஸோலாபுர,महाराष्ट्र,सोलापुर,મહારાષ્ટ્ર,સોલાપુર,ਮਹਾਰਾਸ਼੍ਟ੍ਰ,ਸੋਲਾਪੁਰ,মহারাষ্ট্র,সোলাপুর,মহাৰাষ্ট্ৰ,সোলাপুৰ,ମହାରାଷ୍ଟ୍ର,ସୋଲାପୁର
